ANO,MES,SENADOR,VALOR_REEMBOLSADO,UF,QUOTA,PERCENTAGE
2012,6,ANTÔNIO CARLOS VALADARES,20278.29,SE,40139.26,50.52
2012,6,ANÍBAL DINIZ,34630.47,,40256.17,86.03
2012,6,ARMANDO MONTEIRO,46622.24,,40256.17,115.81
2012,6,AÉCIO NEVES,23906.43,,40256.17,59.39
2012,6,BENEDITO DE LIRA,24457.149999999998,,40256.17,60.75
2012,6,BLAIRO MAGGI,19122.58,MT,39428.03,48.5
2012,6,CASILDO MALDANER,24495.5,SC,39877.78,61.43
2012,6,CIRO NOGUEIRA,39498.83,,40256.17,98.12
2012,6,CLÉSIO ANDRADE,8341.32,,40256.17,20.72
2012,6,CLÓVIS FECURY,26036.37,,40256.17,64.68
2012,6,CYRO MIRANDA,14525.48,,40256.17,36.08
2012,6,CÁSSIO CUNHA LIMA,11380.01,,40256.17,28.27
2012,6,CÍCERO LUCENA,20488.54,,40256.17,50.9
2012,6,DELCIDIO DO AMARAL,27427.11,,40256.17,68.13
2012,6,DEMÓSTENES TORRES,6504.93,GO,35507.06,18.32
2012,6,EDUARDO AMORIM,23889.96,,40256.17,59.34
2012,6,EDUARDO BRAGA,43608.8,,40256.17,108.33
2012,6,EDUARDO LOPES,24894.11,,40256.17,61.84
2012,6,EDUARDO SUPLICY,15404.66,SP,37043.53,41.59
2012,6,EPITÁCIO CAFETEIRA,20187.27,MA,42151.69,47.89
2012,6,FERNANDO COLLOR,35339.05,,40256.17,87.79
2012,6,FLEXA RIBEIRO,26781.09,PA,42227.45,63.42
2012,6,FRANCISCO DORNELLES,31816.2,,40256.17,79.03
2012,6,GARIBALDI ALVES,11525.98,,40256.17,28.63
2012,6,GIM ARGELLO,40623.01,,40256.17,100.91
2012,6,HUMBERTO COSTA,37183.770000000004,,40256.17,92.37
2012,6,INÁCIO ARRUDA,43431.270000000004,,40256.17,107.89
2012,6,IVO CASSOL,22710.61,,40256.17,56.42
2012,6,JADER BARBALHO,22773.16,PA,42227.45,53.93
2012,6,JARBAS VASCONCELOS,30993.329999999998,,40256.17,76.99
2012,6,JAYME CAMPOS,11919.32,,40256.17,29.61
2012,6,JORGE VIANA,35595.74,,40256.17,88.42
2012,6,JOSÉ AGRIPINO,22730.65,,40256.17,56.47
2012,6,JOSÉ PIMENTEL,39040.03,,40256.17,96.98
2012,6,JOÃO CAPIBERIBE,39258.53,,40256.17,97.52
2012,6,JOÃO DURVAL,23727.44,,40256.17,58.94
2012,6,JOÃO RIBEIRO,37612.17,TO,39503.61,95.21
2012,6,JOÃO VICENTE CLAUDINO,23714.88,,40256.17,58.91
2012,6,KÁTIA ABREU,18865.12,TO,39503.61,47.76
2012,6,LINDBERGH FARIAS,22395.4,,40256.17,55.63
2012,6,LOBÃO FILHO,21940.14,,40256.17,54.5
2012,6,LUIZ HENRIQUE,23960.22,,40256.17,59.52
2012,6,LÍDICE DA MATA,29451.64,,40256.17,73.16
2012,6,LÚCIA VÂNIA,20847.16,GO,35507.06,58.71
2012,6,MAGNO MALTA,20214.100000000002,ES,37423.91,54.01
2012,6,MARIA DO CARMO ALVES,8621.54,SE,40139.26,21.48
2012,6,MARTA SUPLICY,21284.98,,40256.17,52.87
2012,6,MOZARILDO CAVALCANTI,39500.73,RR,45612.53,86.6
2012,6,MÁRIO COUTO,37685.49,,40256.17,93.61
2012,6,PAULO BAUER,30658.55,,40256.17,76.16
2012,6,PAULO DAVIM,21256.46,,40256.17,52.8
2012,6,PAULO PAIM,27868.93,RS,40875.9,68.18
2012,6,PEDRO SIMON,3517.15,RS,40875.9,8.6
2012,6,PEDRO TAQUES,20765.9,,40256.17,51.58
2012,6,RANDOLFE RODRIGUES,33559.12,,40256.17,83.36
2012,6,RENAN CALHEIROS,30149.63,AL,40944.1,73.64
2012,6,RICARDO FERRAÇO,17802.08,,40256.17,44.22
2012,6,ROBERTO REQUIÃO,22307.58,PR,38871.86,57.39
2012,6,ROMERO JUCÁ,52912.77,RR,45612.53,116.0
2012,6,SÉRGIO PETECÃO,17234.239999999998,,40256.17,42.81
2012,6,SÉRGIO SOUZA,22507.34,,40256.17,55.91
2012,6,VALDIR RAUPP,34615.2,RO,43672.49,79.26
2012,6,VANESSA GRAZZIOTIN,14223.59,,40256.17,35.33
2012,6,VICENTINHO ALVES,25215.2,,40256.17,62.64
2012,6,VITAL DO RÊGO,25852.29,,40256.17,64.22
2012,6,WALDEMIR MOKA,26496.68,,40256.17,65.82
2012,6,WALTER PINHEIRO,21347.96,,40256.17,53.03
2012,6,WELLINGTON DIAS,58064.17,,40256.17,144.24
2012,6,ZEZÉ PERRELLA,18372.06,,40256.17,45.64
2012,6,ÂNGELA PORTELA,40717.21,,40256.17,101.15
2012,7,ALFREDO NASCIMENTO,16034.24,,40256.17,39.83
2012,7,ALOYSIO NUNES FERREIRA,14801.36,,40256.17,36.77
2012,7,ALVARO DIAS,8335.61,PR,38871.86,21.44
2012,7,ANA AMÉLIA,6333.09,,40256.17,15.73
2012,7,ANA RITA,31167.19,,40256.17,77.42
2012,7,ANTONIO RUSSO,19204.29,,40256.17,47.71
2012,7,ANTÔNIO CARLOS VALADARES,22873.95,SE,40139.26,56.99
2012,7,ANÍBAL DINIZ,27594.96,,40256.17,68.55
2012,7,ARMANDO MONTEIRO,17888.18,,40256.17,44.44
2012,7,ASSIS GURGACZ,7704.8,,40256.17,19.14
2012,7,AÉCIO NEVES,20082.29,,40256.17,49.89
2012,7,BENEDITO DE LIRA,13626.47,,40256.17,33.85
2012,7,BLAIRO MAGGI,18377.41,MT,39428.03,46.61
2012,7,CASILDO MALDANER,22399.05,SC,39877.78,56.17
2012,7,CIRO NOGUEIRA,38962.82,,40256.17,96.79
2012,7,CLÉSIO ANDRADE,8670.87,,40256.17,21.54
2012,7,CLÓVIS FECURY,15891.8,,40256.17,39.48
2012,7,CYRO MIRANDA,15505.43,,40256.17,38.52
2012,7,CÁSSIO CUNHA LIMA,20510.38,,40256.17,50.95
2012,7,CÍCERO LUCENA,24531.850000000002,,40256.17,60.94
2012,7,DELCIDIO DO AMARAL,25674.440000000002,,40256.17,63.78
2012,7,DEMÓSTENES TORRES,1158.58,GO,35507.06,3.26
2012,7,EDUARDO AMORIM,20763.66,,40256.17,51.58
2012,7,EDUARDO BRAGA,70613.14,,40256.17,175.41
2012,7,EDUARDO LOPES,25308.68,,40256.17,62.87
2012,7,EDUARDO SUPLICY,13425.03,SP,37043.53,36.24
2012,7,EPITÁCIO CAFETEIRA,19670.65,MA,42151.69,46.67
2012,7,FERNANDO COLLOR,33552.53,,40256.17,83.35
2012,7,FLEXA RIBEIRO,27081.96,PA,42227.45,64.13
2012,7,FRANCISCO DORNELLES,31523.34,,40256.17,78.31
2012,7,GARIBALDI ALVES,10590.28,,40256.17,26.31
2012,7,GIM ARGELLO,1244.1,,40256.17,3.09
2012,7,HUMBERTO COSTA,40926.42,,40256.17,101.66
2012,7,INÁCIO ARRUDA,12104.16,,40256.17,30.07
2012,7,IVO CASSOL,40537.06,,40256.17,100.7
2012,7,JADER BARBALHO,34668.28,PA,42227.45,82.1
2012,7,JARBAS VASCONCELOS,17986.67,,40256.17,44.68
2012,7,JAYME CAMPOS,5398.01,,40256.17,13.41
2012,7,JORGE VIANA,35656.45,,40256.17,88.57
2012,7,JOSÉ AGRIPINO,20030.11,,40256.17,49.76
2012,7,JOSÉ PIMENTEL,40488.53,,40256.17,100.58
2012,7,JOÃO CAPIBERIBE,34860.33,,40256.17,86.6
2012,7,JOÃO DURVAL,23467.34,,40256.17,58.3
2012,7,JOÃO RIBEIRO,31828.24,TO,39503.61,80.57
2012,7,JOÃO VICENTE CLAUDINO,59397.34,,40256.17,147.55
2012,7,KÁTIA ABREU,20089.39,TO,39503.61,50.85
2012,7,LINDBERGH FARIAS,22276.98,,40256.17,55.34
2012,7,LOBÃO FILHO,21447.6,,40256.17,53.28
2012,7,LUIZ HENRIQUE,17752.44,,40256.17,44.1
2012,7,LÍDICE DA MATA,36053.75,,40256.17,89.56
2012,7,LÚCIA VÂNIA,21663.37,GO,35507.06,61.01
2012,7,MAGNO MALTA,32294.38,ES,37423.91,86.29
2012,7,MARIA DO CARMO ALVES,8246.49,SE,40139.26,20.54
2012,7,MARTA SUPLICY,19850.7,,40256.17,49.31
2012,7,MOZARILDO CAVALCANTI,65065.41,RR,45612.53,142.65
2012,7,MÁRIO COUTO,27895.65,,40256.17,69.3
2012,7,PAULO BAUER,27553.170000000002,,40256.17,68.44
2012,7,PAULO DAVIM,13377.61,,40256.17,33.23
2012,7,PAULO PAIM,32225.27,RS,40875.9,78.84
2012,7,PEDRO SIMON,6697.04,RS,40875.9,16.38
2012,7,PEDRO TAQUES,19622.100000000002,,40256.17,48.74
2012,7,RANDOLFE RODRIGUES,32677.12,,40256.17,81.17
2012,7,RENAN CALHEIROS,30413.71,AL,40944.1,74.28
2012,7,RICARDO FERRAÇO,18246.0,,40256.17,45.32
2012,7,ROBERTO REQUIÃO,21127.11,PR,38871.86,54.35
2012,7,ROMERO JUCÁ,24369.46,RR,45612.53,53.43
2012,7,SÉRGIO PETECÃO,19626.04,,40256.17,48.75
2012,7,SÉRGIO SOUZA,23455.29,,40256.17,58.27
2012,7,TOMÁS CORREIA,5420.81,,40256.17,13.47
2012,7,VALDIR RAUPP,12174.15,RO,43672.49,27.88
2012,7,VANESSA GRAZZIOTIN,10293.23,,40256.17,25.57
2012,7,VICENTINHO ALVES,22741.379999999997,,40256.17,56.49
2012,7,VITAL DO RÊGO,27500.63,,40256.17,68.31
2012,7,WALDEMIR MOKA,27209.78,,40256.17,67.59
2012,7,WALTER PINHEIRO,17665.05,,40256.17,43.88
2012,7,WELLINGTON DIAS,24509.72,,40256.17,60.88
2012,7,ZEZÉ PERRELLA,36696.25,,40256.17,91.16
2012,7,ÂNGELA PORTELA,40802.62,,40256.17,101.36
2012,8,ALFREDO NASCIMENTO,15715.13,,40256.17,39.04
2012,8,ALOYSIO NUNES FERREIRA,25843.05,,40256.17,64.2
2012,8,ALVARO DIAS,6249.389999999999,PR,38871.86,16.08
2012,8,ANA AMÉLIA,12493.2,,40256.17,31.03
2012,8,ANA RITA,23914.899999999998,,40256.17,59.41
2012,8,ANTONIO RUSSO,18831.57,,40256.17,46.78
2012,8,ANTÔNIO CARLOS VALADARES,12115.36,SE,40139.26,30.18
2012,8,ANÍBAL DINIZ,42088.88,,40256.17,104.55
2012,8,ARMANDO MONTEIRO,23185.5,,40256.17,57.59
2012,8,ASSIS GURGACZ,49037.97,,40256.17,121.81
2012,8,AÉCIO NEVES,23526.96,,40256.17,58.44
2012,8,BENEDITO DE LIRA,14376.36,,40256.17,35.71
2012,8,BLAIRO MAGGI,6704.41,MT,39428.03,17.0
2012,8,CASILDO MALDANER,22869.23,SC,39877.78,57.35
2012,8,CIDINHO SANTOS,12760.52,,40256.17,31.7
2012,8,CIRO NOGUEIRA,39655.71,,40256.17,98.51
2012,8,CLÉSIO ANDRADE,8903.27,,40256.17,22.12
2012,8,CLÓVIS FECURY,23034.0,,40256.17,57.22
2012,8,CYRO MIRANDA,15651.18,,40256.17,38.88
2012,8,CÁSSIO CUNHA LIMA,16904.01,,40256.17,41.99
2012,8,CÍCERO LUCENA,10624.95,,40256.17,26.39
2012,8,DELCIDIO DO AMARAL,21164.97,,40256.17,52.58
2012,8,EDUARDO AMORIM,24311.52,,40256.17,60.39
2012,8,EDUARDO BRAGA,18595.84,,40256.17,46.19
2012,8,EDUARDO LOPES,23864.23,,40256.17,59.28
2012,8,EDUARDO SUPLICY,13467.23,SP,37043.53,36.36
2012,8,EPITÁCIO CAFETEIRA,19907.5,MA,42151.69,47.23
2012,8,FERNANDO COLLOR,29155.83,,40256.17,72.43
2012,8,FLEXA RIBEIRO,29884.7,PA,42227.45,70.77
2012,8,FRANCISCO DORNELLES,32108.86,,40256.17,79.76
2012,8,GARIBALDI ALVES,15158.65,,40256.17,37.66
2012,8,GIM ARGELLO,12217.57,,40256.17,30.35
2012,8,HUMBERTO COSTA,31100.42,,40256.17,77.26
2012,8,INÁCIO ARRUDA,13747.44,,40256.17,34.15
2012,8,IVO CASSOL,40590.48,,40256.17,100.83
2012,8,JADER BARBALHO,23994.55,PA,42227.45,56.82
2012,8,JARBAS VASCONCELOS,21262.23,,40256.17,52.82
2012,8,JAYME CAMPOS,13370.51,,40256.17,33.21
2012,8,JORGE VIANA,23510.93,,40256.17,58.4
2012,8,JOSÉ AGRIPINO,24618.99,,40256.17,61.16
2012,8,JOSÉ PIMENTEL,29850.34,,40256.17,74.15
2012,8,JOÃO CAPIBERIBE,41235.51,,40256.17,102.43
2012,8,JOÃO DURVAL,26421.32,,40256.17,65.63
2012,8,JOÃO RIBEIRO,33710.55,TO,39503.61,85.34
2012,8,JOÃO VICENTE CLAUDINO,46095.14,,40256.17,114.5
2012,8,KÁTIA ABREU,19094.79,TO,39503.61,48.34
2012,8,LINDBERGH FARIAS,7370.02,,40256.17,18.31
2012,8,LOBÃO FILHO,19639.190000000002,,40256.17,48.79
2012,8,LUIZ HENRIQUE,23579.94,,40256.17,58.57
2012,8,LÍDICE DA MATA,32497.07,,40256.17,80.73
2012,8,LÚCIA VÂNIA,21156.48,GO,35507.06,59.58
2012,8,MAGNO MALTA,20272.920000000002,ES,37423.91,54.17
2012,8,MARIA DO CARMO ALVES,7655.28,SE,40139.26,19.07
2012,8,MARTA SUPLICY,20468.55,,40256.17,50.85
2012,8,MOZARILDO CAVALCANTI,42658.94,RR,45612.53,93.52
2012,8,MÁRIO COUTO,23168.64,,40256.17,57.55
2012,8,PAULO BAUER,33419.0,,40256.17,83.02
2012,8,PAULO DAVIM,10547.060000000001,,40256.17,26.2
2012,8,PAULO PAIM,43219.5,RS,40875.9,105.73
2012,8,PEDRO SIMON,4669.04,RS,40875.9,11.42
2012,8,PEDRO TAQUES,21289.52,,40256.17,52.89
2012,8,RANDOLFE RODRIGUES,49800.44,,40256.17,123.71
2012,8,RENAN CALHEIROS,31745.49,AL,40944.1,77.53
2012,8,RICARDO FERRAÇO,20394.8,,40256.17,50.66
2012,8,ROBERTO REQUIÃO,31825.69,PR,38871.86,81.87
2012,8,ROMERO JUCÁ,21038.36,RR,45612.53,46.12
2012,8,SÉRGIO PETECÃO,47408.35,,40256.17,117.77
2012,8,SÉRGIO SOUZA,25864.43,,40256.17,64.25
2012,8,TOMÁS CORREIA,11618.73,,40256.17,28.86
2012,8,VANESSA GRAZZIOTIN,11888.6,,40256.17,29.53
2012,8,VICENTINHO ALVES,27590.34,,40256.17,68.54
2012,8,VITAL DO RÊGO,35897.82,,40256.17,89.17
2012,8,WALDEMIR MOKA,26922.21,,40256.17,66.88
2012,8,WALTER PINHEIRO,23736.81,,40256.17,58.96
2012,8,WELLINGTON DIAS,28993.239999999998,,40256.17,72.02
2012,8,WILDER MORAIS,15814.099999999999,,40256.17,39.28
2012,8,ZEZÉ PERRELLA,39981.030000000006,,40256.17,99.32
2012,8,ÂNGELA PORTELA,29354.02,,40256.17,72.92
2012,9,ALFREDO NASCIMENTO,21011.63,,40256.17,52.19
2012,9,ALOYSIO NUNES FERREIRA,25012.92,,40256.17,62.13
2012,9,ALVARO DIAS,10472.36,PR,38871.86,26.94
2012,9,ANA AMÉLIA,7503.44,,40256.17,18.64
2012,9,ANA RITA,20936.78,,40256.17,52.01
2012,9,ANTONIO RUSSO,16854.88,,40256.17,41.87
2012,9,ANTÔNIO CARLOS VALADARES,16303.71,SE,40139.26,40.62
2012,9,ANÍBAL DINIZ,35333.32,,40256.17,87.77
2012,9,ARMANDO MONTEIRO,19644.58,,40256.17,48.8
2012,9,ASSIS GURGACZ,23651.47,,40256.17,58.75
2012,9,AÉCIO NEVES,14679.68,,40256.17,36.47
2012,9,BENEDITO DE LIRA,21433.13,,40256.17,53.24
2012,9,CASILDO MALDANER,21921.37,SC,39877.78,54.97
2012,9,CIDINHO SANTOS,20969.95,,40256.17,52.09
2012,9,CIRO NOGUEIRA,38813.020000000004,,40256.17,96.42
2012,9,CLÉSIO ANDRADE,12710.96,,40256.17,31.58
2012,9,CLÓVIS FECURY,21027.11,,40256.17,52.23
2012,9,CYRO MIRANDA,20725.56,,40256.17,51.48
2012,9,CÁSSIO CUNHA LIMA,13580.65,,40256.17,33.74
2012,9,CÍCERO LUCENA,12995.46,,40256.17,32.28
2012,9,DELCIDIO DO AMARAL,23005.5,,40256.17,57.15
2012,9,EDUARDO AMORIM,26729.15,,40256.17,66.4
2012,9,EDUARDO BRAGA,34908.18,,40256.17,86.72
2012,9,EDUARDO LOPES,23728.02,,40256.17,58.94
2012,9,EDUARDO SUPLICY,16809.58,SP,37043.53,45.38
2012,9,EPITÁCIO CAFETEIRA,32122.54,MA,42151.69,76.21
2012,9,FERNANDO COLLOR,24275.690000000002,,40256.17,60.3
2012,9,FLEXA RIBEIRO,26729.92,PA,42227.45,63.3
2012,9,FRANCISCO DORNELLES,31816.2,,40256.17,79.03
2012,9,GARIBALDI ALVES,8945.12,,40256.17,22.22
2012,9,GIM ARGELLO,2035.8,,40256.17,5.06
2012,9,HUMBERTO COSTA,36085.54,,40256.17,89.64
2012,9,INÁCIO ARRUDA,13295.7,,40256.17,33.03
2012,9,IVO CASSOL,34630.76,,40256.17,86.03
2012,9,JADER BARBALHO,15400.0,PA,42227.45,36.47
2012,9,JARBAS VASCONCELOS,24674.28,,40256.17,61.29
2012,9,JAYME CAMPOS,9997.220000000001,,40256.17,24.83
2012,9,JORGE VIANA,25736.9,,40256.17,63.93
2012,9,JOSÉ AGRIPINO,24475.24,,40256.17,60.8
2012,9,JOSÉ PIMENTEL,28875.3,,40256.17,71.73
2012,9,JOSÉ SARNEY,6100.0,AP,43374.78,14.06
2012,9,JOÃO CAPIBERIBE,48509.98,,40256.17,120.5
2012,9,JOÃO DURVAL,25259.96,,40256.17,62.75
2012,9,JOÃO RIBEIRO,26482.8,TO,39503.61,67.04
2012,9,JOÃO VICENTE CLAUDINO,45595.82,,40256.17,113.26
2012,9,KÁTIA ABREU,22422.670000000002,TO,39503.61,56.76
2012,9,LINDBERGH FARIAS,15643.75,,40256.17,38.86
2012,9,LOBÃO FILHO,19686.14,,40256.17,48.9
2012,9,LUIZ HENRIQUE,22454.15,,40256.17,55.78
2012,9,LÍDICE DA MATA,31467.18,,40256.17,78.17
2012,9,LÚCIA VÂNIA,21045.2,GO,35507.06,59.27
2012,9,MAGNO MALTA,25853.91,ES,37423.91,69.08
2012,9,MARIA DO CARMO ALVES,8077.79,SE,40139.26,20.12
2012,9,MARTA SUPLICY,22866.91,,40256.17,56.8
2012,9,MOZARILDO CAVALCANTI,38789.96,RR,45612.53,85.04
2012,9,MÁRIO COUTO,19475.510000000002,,40256.17,48.38
2012,9,PAULO BAUER,27750.83,,40256.17,68.94
2012,9,PAULO DAVIM,10655.43,,40256.17,26.47
2012,9,PAULO PAIM,14424.18,RS,40875.9,35.29
2012,9,PEDRO SIMON,2107.5299999999997,RS,40875.9,5.16
2012,9,PEDRO TAQUES,17827.68,,40256.17,44.29
2012,9,RANDOLFE RODRIGUES,22655.989999999998,,40256.17,56.28
2012,9,RENAN CALHEIROS,32944.55,AL,40944.1,80.46
2012,9,RICARDO FERRAÇO,17759.29,,40256.17,44.12
2012,9,ROBERTO REQUIÃO,28916.63,PR,38871.86,74.39
2012,9,ROMERO JUCÁ,18672.91,RR,45612.53,40.94
2012,9,SÉRGIO PETECÃO,12331.78,,40256.17,30.63
2012,9,SÉRGIO SOUZA,23211.15,,40256.17,57.66
2012,9,TOMÁS CORREIA,12151.09,,40256.17,30.18
2012,9,VANESSA GRAZZIOTIN,11549.89,,40256.17,28.69
2012,9,VICENTINHO ALVES,25298.62,,40256.17,62.84
2012,9,VITAL DO RÊGO,32091.6,,40256.17,79.72
2012,9,WALDEMIR MOKA,28750.47,,40256.17,71.42
2012,9,WALTER PINHEIRO,15140.26,,40256.17,37.61
2012,9,WELLINGTON DIAS,14245.05,,40256.17,35.39
2012,9,WILDER MORAIS,16058.44,,40256.17,39.89
2012,9,ZEZÉ PERRELLA,37502.47,,40256.17,93.16
2012,9,ÂNGELA PORTELA,24276.58,,40256.17,60.31
2012,10,ACIR GURGACZ,2218.92,,40256.17,5.51
2012,10,ALFREDO NASCIMENTO,12593.56,,40256.17,31.28
2012,10,ALOYSIO NUNES FERREIRA,30710.760000000002,,40256.17,76.29
2012,10,ALVARO DIAS,10274.58,PR,38871.86,26.43
2012,10,ANA AMÉLIA,7544.99,,40256.17,18.74
2012,10,ANA RITA,23143.71,,40256.17,57.49
2012,10,ANTONIO CARLOS RODRIGUES,4034.33,,40256.17,10.02
2012,10,ANTONIO RUSSO,19598.56,,40256.17,48.68
2012,10,ANTÔNIO CARLOS VALADARES,17675.1,SE,40139.26,44.03
2012,10,ANÍBAL DINIZ,35084.36,,40256.17,87.15
2012,10,ARMANDO MONTEIRO,21293.34,,40256.17,52.89
2012,10,ASSIS GURGACZ,49456.17,,40256.17,122.85
2012,10,AÉCIO NEVES,19232.23,,40256.17,47.77
2012,10,BENEDITO DE LIRA,12152.869999999999,,40256.17,30.19
2012,10,CASILDO MALDANER,25067.5,SC,39877.78,62.86
2012,10,CIDINHO SANTOS,18677.38,,40256.17,46.4
2012,10,CIRO NOGUEIRA,38855.88,,40256.17,96.52
2012,10,CLÉSIO ANDRADE,9381.95,,40256.17,23.31
2012,10,CLÓVIS FECURY,38859.85,,40256.17,96.53
2012,10,CYRO MIRANDA,36047.729999999996,,40256.17,89.55
2012,10,CÁSSIO CUNHA LIMA,10191.11,,40256.17,25.32
2012,10,CÍCERO LUCENA,27053.51,,40256.17,67.2
2012,10,DELCIDIO DO AMARAL,22509.07,,40256.17,55.91
2012,10,EDUARDO AMORIM,24218.4,,40256.17,60.16
2012,10,EDUARDO BRAGA,4425.41,,40256.17,10.99
2012,10,EDUARDO LOPES,18263.31,,40256.17,45.37
2012,10,EDUARDO SUPLICY,20081.23,SP,37043.53,54.21
2012,10,EPITÁCIO CAFETEIRA,20067.61,MA,42151.69,47.61
2012,10,FERNANDO COLLOR,30064.730000000003,,40256.17,74.68
2012,10,FLEXA RIBEIRO,24855.1,PA,42227.45,58.86
2012,10,FRANCISCO DORNELLES,31396.28,,40256.17,77.99
2012,10,GARIBALDI ALVES,14171.44,,40256.17,35.2
2012,10,GIM ARGELLO,1406.1,,40256.17,3.49
2012,10,HUMBERTO COSTA,38111.58,,40256.17,94.67
2012,10,INÁCIO ARRUDA,24271.61,,40256.17,60.29
2012,10,IVO CASSOL,27878.12,,40256.17,69.25
2012,10,JADER BARBALHO,19874.4,PA,42227.45,47.07
2012,10,JARBAS VASCONCELOS,18829.91,,40256.17,46.78
2012,10,JAYME CAMPOS,13290.8,,40256.17,33.02
2012,10,JORGE VIANA,22485.010000000002,,40256.17,55.85
2012,10,JOSÉ AGRIPINO,25592.32,,40256.17,63.57
2012,10,JOSÉ PIMENTEL,30371.19,,40256.17,75.44
2012,10,JOSÉ SARNEY,6300.0,AP,43374.78,14.52
2012,10,JOÃO CAPIBERIBE,32306.16,,40256.17,80.25
2012,10,JOÃO COSTA,941.56,,40256.17,2.34
2012,10,JOÃO DURVAL,28895.43,,40256.17,71.78
2012,10,JOÃO RIBEIRO,25215.2,TO,39503.61,63.83
2012,10,JOÃO VICENTE CLAUDINO,38834.46,,40256.17,96.47
2012,10,KÁTIA ABREU,100.0,TO,39503.61,0.25
2012,10,LINDBERGH FARIAS,7904.8099999999995,,40256.17,19.64
2012,10,LOBÃO FILHO,19590.05,,40256.17,48.66
2012,10,LUIZ HENRIQUE,21139.56,,40256.17,52.51
2012,10,LÍDICE DA MATA,30479.61,,40256.17,75.71
2012,10,LÚCIA VÂNIA,20882.21,GO,35507.06,58.81
2012,10,MAGNO MALTA,28111.45,ES,37423.91,75.12
2012,10,MARCO ANTÔNIO COSTA,11351.72,,40256.17,28.2
2012,10,MARIA DO CARMO ALVES,9362.380000000001,SE,40139.26,23.32
2012,10,MOZARILDO CAVALCANTI,40724.45,RR,45612.53,89.28
2012,10,MÁRIO COUTO,10734.48,,40256.17,26.67
2012,10,PAULO BAUER,40424.15,,40256.17,100.42
2012,10,PAULO DAVIM,17350.75,,40256.17,43.1
2012,10,PAULO PAIM,34507.46,RS,40875.9,84.42
2012,10,PEDRO SIMON,1258.5,RS,40875.9,3.08
2012,10,PEDRO TAQUES,23470.89,,40256.17,58.3
2012,10,RANDOLFE RODRIGUES,26360.93,,40256.17,65.48
2012,10,RENAN CALHEIROS,16060.35,AL,40944.1,39.23
2012,10,RICARDO FERRAÇO,23422.25,,40256.17,58.18
2012,10,ROBERTO REQUIÃO,23287.97,PR,38871.86,59.91
2012,10,ROMERO JUCÁ,18095.63,RR,45612.53,39.67
2012,10,SÉRGIO PETECÃO,23544.909999999996,,40256.17,58.49
2012,10,SÉRGIO SOUZA,22132.61,,40256.17,54.98
2012,10,TOMÁS CORREIA,13052.2,,40256.17,32.42
2012,10,VANESSA GRAZZIOTIN,7928.4,,40256.17,19.69
2012,10,VICENTINHO ALVES,24273.64,,40256.17,60.3
2012,10,VITAL DO RÊGO,27989.95,,40256.17,69.53
2012,10,WALDEMIR MOKA,24264.79,,40256.17,60.28
2012,10,WALTER PINHEIRO,19924.97,,40256.17,49.5
2012,10,WELLINGTON DIAS,28143.55,,40256.17,69.91
2012,10,WILDER MORAIS,12885.48,,40256.17,32.01
2012,10,ZEZÉ PERRELLA,37447.33,,40256.17,93.02
2012,10,ÂNGELA PORTELA,23566.17,,40256.17,58.54
2012,11,ACIR GURGACZ,31884.12,,40256.17,79.2
2012,11,ALFREDO NASCIMENTO,18131.88,,40256.17,45.04
2012,11,ALOYSIO NUNES FERREIRA,17309.22,,40256.17,43.0
2012,11,ALVARO DIAS,13622.83,PR,38871.86,35.05
2012,11,ANA AMÉLIA,7175.75,,40256.17,17.83
2012,11,ANA RITA,21275.43,,40256.17,52.85
2012,11,ANTONIO CARLOS RODRIGUES,14501.61,,40256.17,36.02
2012,11,ANTONIO RUSSO,20163.49,,40256.17,50.09
2012,11,ANTÔNIO CARLOS VALADARES,20584.15,SE,40139.26,51.28
2012,11,ANÍBAL DINIZ,22842.79,,40256.17,56.74
2012,11,ARMANDO MONTEIRO,38156.42,,40256.17,94.78
2012,11,AÉCIO NEVES,27762.63,,40256.17,68.96
2012,11,BENEDITO DE LIRA,14593.83,,40256.17,36.25
2012,11,CASILDO MALDANER,19787.93,SC,39877.78,49.62
2012,11,CIDINHO SANTOS,17467.91,,40256.17,43.39
2012,11,CIRO NOGUEIRA,36427.520000000004,,40256.17,90.49
2012,11,CLÉSIO ANDRADE,9329.94,,40256.17,23.18
2012,11,CYRO MIRANDA,39795.630000000005,,40256.17,98.86
2012,11,CÁSSIO CUNHA LIMA,21569.16,,40256.17,53.58
2012,11,CÍCERO LUCENA,65105.97,,40256.17,161.73
2012,11,DELCIDIO DO AMARAL,29550.48,,40256.17,73.41
2012,11,EDUARDO AMORIM,33782.57,,40256.17,83.92
2012,11,EDUARDO BRAGA,16431.04,,40256.17,40.82
2012,11,EDUARDO LOPES,23267.33,,40256.17,57.8
2012,11,EDUARDO SUPLICY,18699.05,SP,37043.53,50.48
2012,11,EPITÁCIO CAFETEIRA,20669.98,MA,42151.69,49.04
2012,11,FERNANDO COLLOR,36167.68,,40256.17,89.84
2012,11,FLEXA RIBEIRO,20811.64,PA,42227.45,49.28
2012,11,FRANCISCO DORNELLES,31891.46,,40256.17,79.22
2012,11,GARIBALDI ALVES,17775.31,,40256.17,44.16
2012,11,GIM ARGELLO,22267.7,,40256.17,55.31
2012,11,HUMBERTO COSTA,33175.16,,40256.17,82.41
2012,11,INÁCIO ARRUDA,61771.06,,40256.17,153.44
